claim_id,policy_id,source_system,claimant_anon,claimant_email_anon,claimant_phone_anon,claimant_ssn_anon,claimant_address_anon,anonymization_hash,amount,deductible,coverage_limit,premium_annual,description,date_of_loss,reported_date,adjuster_id,documents,line_of_business,claim_type,claim_subtype,severity,fraud_flag,suspicious_pattern_flag,expected_decision,correct_payout_amount,days_to_first_contact,days_to_investigation_complete,days_to_settle,expected_severity,expected_claim_type,expected_fraud_flag,expected_payout_amount
CLM-2026-02363,HE-2024-475,AS400,CLAIMANT-E86015,user-e86015d474@anonymized.shieldpoint.local,+1-555-E86-015D,XXX-XX-E860,ADDR-E86015-ANON,E86015D474,139.35,1500,100000,1739.55,Minor urgent care treatment claim for CLAIMANT-E86015.,2026-09-20,2026-09-21,ADJ-003,treatment_plan.pdf,health,health,urgent_care,low,False,False,approve,0.0,2,3,7,low,health,False,0.0
CLM-2026-00761,HO-2024-798,AS400,CLAIMANT-6ECC2B,user-6ecc2b5d6d@anonymized.shieldpoint.local,+1-555-6EC-C2B5,XXX-XX-6ECC,ADDR-6ECC2B-ANON,6ECC2B5D6D,24873.69,2500,250000,2695.45,Major hail damage reported by CLAIMANT-6ECC2B.,2026-10-15,2026-10-22,ADJ-018,contractor_estimate.pdf|photos_hail_damage.pdf|hydrology_report.pdf,homeowners,homeowners,hail,high,False,False,route_to_manual_review,0.0,1,9,22,high,homeowners,False,0.0
CLM-2026-00282,HO-2024-140,PORTAL,CLAIMANT-D6CEAE,user-d6ceae47f3@anonymized.shieldpoint.local,+1-555-D6C-EAE4,XXX-XX-D6CE,ADDR-D6CEAE-ANON,D6CEAE47F3,692.09,1000,50000,2501.84,Minor wind damage reported by CLAIMANT-D6CEAE.,2024-01-20,2024-01-21,ADJ-021,contractor_estimate.pdf|hydrology_report.pdf|adjuster_inspection.pdf|photos_wind_damage.pdf,homeowners,homeowners,wind,low,False,False,approve,0.0,1,2,9,low,homeowners,False,0.0
CLM-2026-02372,AU-2024-469,PORTAL,CLAIMANT-385255,user-385255a342@anonymized.shieldpoint.local,+1-555-385-255A,XXX-XX-3852,ADDR-385255-ANON,385255A342,217.06,2500,500000,2227.36,Slight comprehensive glass incident reported by CLAIMANT-385255.,2024-07-17,2024-07-17,ADJ-038,police_report.pdf|photos_vehicle_damage.pdf|repair_estimate.pdf,auto,auto,comprehensive_glass,low,False,False,approve,0.0,2,3,3,low,auto,False,0.0
CLM-2026-01072,HE-2024-866,PORTAL,CLAIMANT-3396BC,user-3396bc65b6@anonymized.shieldpoint.local,+1-555-339-6BC6,XXX-XX-3396,ADDR-3396BC-ANON,3396BC65B6,131.35,500,50000,1320.1,Small prescription treatment claim for CLAIMANT-3396BC.,2025-05-25,2025-05-25,ADJ-048,itemized_bill.pdf|medical_records.pdf|treatment_plan.pdf|prior_authorization.pdf,health,health,prescription,low,False,False,approve,0.0,1,2,8,low,health,False,0.0
CLM-2026-03375,HO-2024-257,AS400,CLAIMANT-3958D3,user-3958d354d0@anonymized.shieldpoint.local,+1-555-395-8D35,XXX-XX-3958,ADDR-3958D3-ANON,3958D354D0,631.59,2500,300000,1484.13,Slight vandalism damage reported by CLAIMANT-3958D3.,2026-03-05,2026-03-07,ADJ-044,adjuster_inspection.pdf|hydrology_report.pdf|photos_vandalism_damage.pdf,homeowners,homeowners,vandalism,low,False,False,approve,0.0,2,3,3,low,homeowners,False,0.0
CLM-2026-01472,HE-2024-383,AS400,CLAIMANT-35D683,user-35d683e346@anonymized.shieldpoint.local,+1-555-35D-683E,XXX-XX-35D6,ADDR-35D683-ANON,35D683E346,276.55,250,250000,3184.68,Small physical therapy treatment claim for CLAIMANT-35D683.,2025-02-27,2025-03-03,ADJ-002,itemized_bill.pdf,health,health,physical_therapy,low,False,False,approve,26.55,2,3,10,low,health,False,26.55
CLM-2026-00725,HO-2024-863,AS400,CLAIMANT-93A1B6,user-93a1b622b9@anonymized.shieldpoint.local,+1-555-93A-1B62,XXX-XX-93A1,ADDR-93A1B6-ANON,93A1B622B9,17428.58,1000,250000,2620.11,Severe wind damage reported by CLAIMANT-93A1B6.,2024-01-15,2024-01-18,ADJ-024,hydrology_report.pdf,homeowners,homeowners,wind,high,False,False,approve,14630.19,2,9,24,high,homeowners,False,14630.19
CLM-2026-01836,HO-2024-987,AS400,CLAIMANT-885A26,user-885a26bdaa@anonymized.shieldpoint.local,+1-555-885-A26B,XXX-XX-885A,ADDR-885A26-ANON,885A26BDAA,4120.02,1500,150000,2369.81,Noticeable vandalism damage reported by CLAIMANT-885A26.,2025-03-13,2025-03-17,ADJ-029,contractor_estimate.pdf|photos_vandalism_damage.pdf|adjuster_inspection.pdf|hydrology_report.pdf,homeowners,homeowners,vandalism,medium,False,False,approve,2620.02,3,5,13,medium,homeowners,False,2620.02
CLM-2026-03023,HO-2024-681,AS400,CLAIMANT-D27332,user-d2733238df@anonymized.shieldpoint.local,+1-555-D27-3323,XXX-XX-D273,ADDR-D27332-ANON,D2733238DF,1661.85,250,500000,990.56,Minor lightning damage reported by CLAIMANT-D27332.,2026-04-08,2026-04-11,ADJ-036,contractor_estimate.pdf|photos_lightning_damage.pdf,homeowners,homeowners,lightning,low,False,False,approve,481.52,2,3,9,low,homeowners,False,481.52
CLM-2026-04097,HE-2024-364,AS400,CLAIMANT-06360A,user-06360a7fb7@anonymized.shieldpoint.local,+1-555-063-60A7,XXX-XX-0636,ADDR-06360A-ANON,06360A7FB7,2264.23,250,300000,1357.34,Noticeable emergency room treatment claim for CLAIMANT-06360A.,2024-08-19,2024-08-23,ADJ-040,prior_authorization.pdf,health,health,emergency_room,medium,False,False,route_to_manual_review,0.0,3,5,18,medium,health,False,0.0
CLM-2026-01932,HO-2024-637,PORTAL,CLAIMANT-0F6897,user-0f6897eb1e@anonymized.shieldpoint.local,+1-555-0F6-897E,XXX-XX-0F68,ADDR-0F6897-ANON,0F6897EB1E,1166.52,2500,500000,3154.12,Slight water damage damage reported by CLAIMANT-0F6897.,2026-05-25,2026-05-30,ADJ-048,photos_water_damage_damage.pdf|contractor_estimate.pdf|adjuster_inspection.pdf,homeowners,homeowners,water_damage,low,False,False,approve,0.0,1,2,7,low,homeowners,False,0.0
CLM-2026-03466,HE-2024-118,AS400,CLAIMANT-FE1FC8,user-fe1fc800cc@anonymized.shieldpoint.local,+1-555-FE1-FC80,XXX-XX-FE1F,ADDR-FE1FC8-ANON,FE1FC800CC,1719.21,1000,300000,1304.17,Moderate imaging treatment claim for CLAIMANT-FE1FC8.,2026-03-19,2026-03-24,ADJ-040,medical_records.pdf,health,health,imaging,medium,False,False,approve,719.21,3,5,10,medium,health,False,719.21
CLM-2026-04405,HO-2024-265,AS400,CLAIMANT-AF146C,user-af146cd32c@anonymized.shieldpoint.local,+1-555-AF1-46CD,XXX-XX-AF14,ADDR-AF146C-ANON,AF146CD32C,8527.81,1500,100000,1473.02,Moderate water damage damage reported by CLAIMANT-AF146C.,2026-12-09,2026-12-12,ADJ-030,adjuster_inspection.pdf|contractor_estimate.pdf|hydrology_report.pdf,homeowners,homeowners,water_damage,medium,False,False,approve,3319.81,2,5,15,medium,homeowners,False,3319.81
CLM-2026-00954,HO-2024-238,AS400,CLAIMANT-741A28,user-741a280fa0@anonymized.shieldpoint.local,+1-555-741-A280,XXX-XX-741A,ADDR-741A28-ANON,741A280FA0,4418.93,1500,150000,2098.09,Moderate wind damage reported by CLAIMANT-741A28.,2024-01-13,2024-01-17,ADJ-049,hydrology_report.pdf|contractor_estimate.pdf|adjuster_inspection.pdf|photos_wind_damage.pdf,homeowners,homeowners,wind,medium,False,False,approve,2627.99,3,5,17,medium,homeowners,False,2627.99
CLM-2026-03047,AU-2024-742,PORTAL,CLAIMANT-11D2BF,user-11d2bfe292@anonymized.shieldpoint.local,+1-555-11D-2BFE,XXX-XX-11D2,ADDR-11D2BF-ANON,11D2BFE292,1288.01,1000,500000,1425.15,Slight uninsured motorist incident reported by CLAIMANT-11D2BF.,2026-03-13,2026-03-14,ADJ-032,photos_vehicle_damage.pdf|medical_report.pdf|police_report.pdf,auto,auto,uninsured_motorist,low,False,False,route_to_manual_review,0.0,2,3,11,low,auto,False,0.0
CLM-2026-02673,AU-2024-183,PORTAL,CLAIMANT-64A22F,user-64a22f829d@anonymized.shieldpoint.local,+1-555-64A-22F8,XXX-XX-64A2,ADDR-64A22F-ANON,64A22F829D,14544.87,2500,300000,2610.86,Severe pip medical incident reported by CLAIMANT-64A22F.,2024-02-25,2024-02-25,ADJ-033,repair_estimate.pdf|medical_report.pdf|police_report.pdf,auto,auto,pip_medical,high,False,False,approve,9915.59,1,9,29,high,auto,False,9915.59
CLM-2026-03760,HO-2024-233,AS400,CLAIMANT-8134C8,user-8134c8f6e6@anonymized.shieldpoint.local,+1-555-813-4C8F,XXX-XX-8134,ADDR-8134C8-ANON,8134C8F6E6,589.23,1000,150000,2712.42,Slight vandalism damage reported by CLAIMANT-8134C8.,2025-11-01,2025-11-05,ADJ-033,hydrology_report.pdf|contractor_estimate.pdf|adjuster_inspection.pdf,homeowners,homeowners,vandalism,low,True,False,deny,0.0,1,12,15,low,homeowners,True,0.0
CLM-2026-00683,HO-2024-308,PORTAL,CLAIMANT-EB123B,user-eb123b1f1a@anonymized.shieldpoint.local,+1-555-EB1-23B1,XXX-XX-EB12,ADDR-EB123B-ANON,EB123B1F1A,38339.14,1500,50000,1655.38,Major lightning damage reported by CLAIMANT-EB123B.,2024-08-17,2024-08-17,ADJ-045,photos_lightning_damage.pdf|contractor_estimate.pdf,homeowners,homeowners,lightning,high,False,False,route_to_manual_review,0.0,1,9,17,high,homeowners,False,0.0
CLM-2026-01986,HO-2024-803,PORTAL,CLAIMANT-5BB64A,user-5bb64a31f8@anonymized.shieldpoint.local,+1-555-5BB-64A3,XXX-XX-5BB6,ADDR-5BB64A-ANON,5BB64A31F8,5198.28,250,300000,1924.51,Moderate hail damage reported by CLAIMANT-5BB64A.,2026-07-05,2026-07-05,ADJ-030,hydrology_report.pdf|adjuster_inspection.pdf|contractor_estimate.pdf|photos_hail_damage.pdf,homeowners,homeowners,hail,medium,False,False,approve,3981.87,3,5,15,medium,homeowners,False,3981.87
CLM-2026-03631,HO-2024-318,AS400,CLAIMANT-A9F4D0,user-a9f4d05d8d@anonymized.shieldpoint.local,+1-555-A9F-4D05,XXX-XX-A9F4,ADDR-A9F4D0-ANON,A9F4D05D8D,1260.16,1000,300000,2683.53,Minor theft damage reported by CLAIMANT-A9F4D0.,2024-12-11,2024-12-18,ADJ-043,photos_theft_damage.pdf|contractor_estimate.pdf|hydrology_report.pdf|adjuster_inspection.pdf,homeowners,homeowners,theft,low,False,False,approve,0.0,2,3,10,low,homeowners,False,0.0
CLM-2026-02652,HO-2024-748,AS400,CLAIMANT-93C7A0,user-93c7a093de@anonymized.shieldpoint.local,+1-555-93C-7A09,XXX-XX-93C7,ADDR-93C7A0-ANON,93C7A093DE,15320.05,2500,500000,2988.08,Major vandalism damage reported by CLAIMANT-93C7A0.,2025-02-22,2025-02-24,ADJ-015,hydrology_report.pdf|contractor_estimate.pdf|adjuster_inspection.pdf|photos_vandalism_damage.pdf,homeowners,homeowners,vandalism,high,False,False,approve,12820.05,1,9,30,high,homeowners,False,12820.05
CLM-2026-04199,HE-2024-970,AS400,CLAIMANT-AA91A3,user-aa91a363ce@anonymized.shieldpoint.local,+1-555-AA9-1A36,XXX-XX-AA91,ADDR-AA91A3-ANON,AA91A363CE,786.24,2500,300000,2522.78,Slight surgery elective treatment claim for CLAIMANT-AA91A3.,2026-02-20,2026-02-24,ADJ-045,treatment_plan.pdf|itemized_bill.pdf|prior_authorization.pdf|medical_records.pdf,health,health,surgery_elective,low,False,False,approve,0.0,2,3,7,low,health,False,0.0
CLM-2026-01667,HE-2024-861,AS400,CLAIMANT-5ADD98,user-5add98cdb2@anonymized.shieldpoint.local,+1-555-5AD-D98C,XXX-XX-5ADD,ADDR-5ADD98-ANON,5ADD98CDB2,10097.73,250,500000,1137.04,Severe emergency room treatment claim for CLAIMANT-5ADD98.,2026-11-22,2026-11-25,ADJ-043,treatment_plan.pdf|itemized_bill.pdf|medical_records.pdf|prior_authorization.pdf,health,health,emergency_room,high,False,False,approve,8341.43,2,9,25,high,health,False,8341.43
CLM-2026-04136,HO-2024-880,AS400,CLAIMANT-8C4043,user-8c4043a556@anonymized.shieldpoint.local,+1-555-8C4-043A,XXX-XX-8C40,ADDR-8C4043-ANON,8C4043A556,55469.56,2500,500000,2658.54,Major fire damage reported by CLAIMANT-8C4043.,2026-05-03,2026-05-03,ADJ-046,hydrology_report.pdf,homeowners,homeowners,fire,high,False,False,route_to_manual_review,0.0,2,9,18,high,homeowners,False,0.0
CLM-2026-02551,HO-2024-380,AS400,CLAIMANT-C586F7,user-c586f793f6@anonymized.shieldpoint.local,+1-555-C58-6F79,XXX-XX-C586,ADDR-C586F7-ANON,C586F793F6,44676.88,1500,100000,1157.65,Significant fire damage reported by CLAIMANT-C586F7.,2025-11-19,2025-11-25,ADJ-003,hydrology_report.pdf|adjuster_inspection.pdf,homeowners,homeowners,fire,high,False,False,route_to_manual_review,0.0,2,9,21,high,homeowners,False,0.0
CLM-2026-03336,HE-2024-059,PORTAL,CLAIMANT-631666,user-63166667e3@anonymized.shieldpoint.local,+1-555-631-6666,XXX-XX-6316,ADDR-631666-ANON,63166667E3,1006.27,250,300000,2630.87,Noticeable urgent care treatment claim for CLAIMANT-631666.,2024-03-12,2024-03-12,ADJ-038,medical_records.pdf|treatment_plan.pdf|itemized_bill.pdf|prior_authorization.pdf,health,health,urgent_care,medium,False,False,approve,756.27,2,5,17,medium,health,False,756.27
CLM-2026-01270,AU-2024-470,PORTAL,CLAIMANT-204D86,user-204d86f1b1@anonymized.shieldpoint.local,+1-555-204-D86F,XXX-XX-204D,ADDR-204D86-ANON,204D86F1B1,3888.72,1000,500000,2860.1,Noticeable comprehensive weather incident reported by CLAIMANT-204D86.,2026-10-28,2026-10-29,ADJ-031,repair_estimate.pdf|police_report.pdf|medical_report.pdf,auto,auto,comprehensive_weather,medium,False,False,route_to_manual_review,0.0,3,5,19,medium,auto,False,0.0
CLM-2026-00200,HE-2024-109,AS400,CLAIMANT-0D126D,user-0d126da3f8@anonymized.shieldpoint.local,+1-555-0D1-26DA,XXX-XX-0D12,ADDR-0D126D-ANON,0D126DA3F8,1066.25,1500,100000,2273.52,Noticeable urgent care treatment claim for CLAIMANT-0D126D.,2024-11-13,2024-11-17,ADJ-029,medical_records.pdf|itemized_bill.pdf|prior_authorization.pdf|treatment_plan.pdf,health,health,urgent_care,medium,False,False,approve,0.0,3,5,16,medium,health,False,0.0
CLM-2026-04565,HE-2024-296,AS400,CLAIMANT-E51CB0,user-e51cb04349@anonymized.shieldpoint.local,+1-555-E51-CB04,XXX-XX-E51C,ADDR-E51CB0-ANON,E51CB04349,5469.8,250,500000,2612.34,Severe physical therapy treatment claim for CLAIMANT-E51CB0.,2024-02-16,2024-02-17,ADJ-032,treatment_plan.pdf|medical_records.pdf,health,health,physical_therapy,high,False,False,route_to_manual_review,0.0,1,9,24,high,health,False,0.0
CLM-2026-00650,HO-2024-034,PORTAL,CLAIMANT-9E7AF6,user-9e7af6871d@anonymized.shieldpoint.local,+1-555-9E7-AF68,XXX-XX-9E7A,ADDR-9E7AF6-ANON,9E7AF6871D,6081.75,250,150000,2858.96,Moderate hail damage reported by CLAIMANT-9E7AF6.,2025-10-14,2025-10-16,ADJ-002,hydrology_report.pdf,homeowners,homeowners,hail,medium,False,False,approve,4874.9,3,5,11,medium,homeowners,False,4874.9
CLM-2026-02620,AU-2024-534,AS400,CLAIMANT-EE1CC2,user-ee1cc2c4a8@anonymized.shieldpoint.local,+1-555-EE1-CC2C,XXX-XX-EE1C,ADDR-EE1CC2-ANON,EE1CC2C4A8,23509.56,500,250000,1324.6,Total loss wear and tear incident reported by CLAIMANT-EE1CC2. Note: peril typically excluded from standard policy.,2026-07-22,2026-07-29,ADJ-021,medical_report.pdf|police_report.pdf|repair_estimate.pdf,auto,auto,wear_and_tear,catastrophic,False,False,deny,0.0,1,18,19,catastrophic,auto,False,0.0
CLM-2026-01551,HO-2024-059,AS400,CLAIMANT-68EBBE,user-68ebbeb941@anonymized.shieldpoint.local,+1-555-68E-BBEB,XXX-XX-68EB,ADDR-68EBBE-ANON,68EBBEB941,566.09,2500,300000,2406.18,Slight vandalism damage reported by CLAIMANT-68EBBE.,2025-10-25,2025-10-26,ADJ-044,photos_vandalism_damage.pdf|hydrology_report.pdf,homeowners,homeowners,vandalism,low,False,False,approve,0.0,2,3,4,low,homeowners,False,0.0
CLM-2026-03144,AU-2024-685,PORTAL,CLAIMANT-506C02,user-506c02ef8f@anonymized.shieldpoint.local,+1-555-506-C02E,XXX-XX-506C,ADDR-506C02-ANON,506C02EF8F,5401.19,500,100000,2385.1,Moderate comprehensive theft incident reported by CLAIMANT-506C02.,2024-06-28,2024-06-29,ADJ-040,photos_vehicle_damage.pdf,auto,auto,comprehensive_theft,medium,False,False,approve,2820.61,3,5,13,medium,auto,False,2820.61
CLM-2026-00834,HO-2024-135,PORTAL,CLAIMANT-712F08,user-712f08843e@anonymized.shieldpoint.local,+1-555-712-F088,XXX-XX-712F,ADDR-712F08-ANON,712F08843E,8791.62,500,500000,2073.47,Noticeable water damage damage reported by CLAIMANT-712F08.,2024-03-18,2024-03-18,ADJ-001,photos_water_damage_damage.pdf|adjuster_inspection.pdf|contractor_estimate.pdf|hydrology_report.pdf,homeowners,homeowners,water_damage,medium,False,False,deny,0.0,2,5,6,medium,homeowners,False,0.0
CLM-2026-04402,HO-2024-486,AS400,CLAIMANT-8715F3,user-8715f32919@anonymized.shieldpoint.local,+1-555-871-5F32,XXX-XX-8715,ADDR-8715F3-ANON,8715F32919,5998.45,250,300000,2351.39,Noticeable theft damage reported by CLAIMANT-8715F3.,2024-12-08,2024-12-15,ADJ-031,contractor_estimate.pdf|adjuster_inspection.pdf|hydrology_report.pdf|photos_theft_damage.pdf,homeowners,homeowners,theft,medium,False,False,approve,4644.52,3,5,11,medium,homeowners,False,4644.52
CLM-2026-04737,HE-2024-456,AS400,CLAIMANT-EC47D3,user-ec47d3123d@anonymized.shieldpoint.local,+1-555-EC4-7D31,XXX-XX-EC47,ADDR-EC47D3-ANON,EC47D3123D,2370.46,1500,50000,1494.62,Noticeable imaging treatment claim for CLAIMANT-EC47D3.,2026-10-03,2026-10-09,ADJ-042,medical_records.pdf|prior_authorization.pdf,health,health,imaging,medium,False,False,approve,870.46,3,5,14,medium,health,False,870.46
CLM-2026-01097,AU-2024-850,AS400,CLAIMANT-13C2C8,user-13c2c8eb6a@anonymized.shieldpoint.local,+1-555-13C-2C8E,XXX-XX-13C2,ADDR-13C2C8-ANON,13C2C8EB6A,18991.7,250,150000,2270.29,Major pip medical incident reported by CLAIMANT-13C2C8.,2026-02-05,2026-02-09,ADJ-040,police_report.pdf,auto,auto,pip_medical,high,False,False,approve,13249.1,1,9,24,high,auto,False,13249.1
CLM-2026-03028,AU-2024-397,AS400,CLAIMANT-9058F6,user-9058f61b3f@anonymized.shieldpoint.local,+1-555-905-8F61,XXX-XX-9058,ADDR-9058F6-ANON,9058F61B3F,742.27,1500,250000,1692.84,Slight comprehensive weather incident reported by CLAIMANT-9058F6.,2026-09-20,2026-09-20,ADJ-037,police_report.pdf|repair_estimate.pdf,auto,auto,comprehensive_weather,low,False,False,approve,0.0,2,3,8,low,auto,False,0.0
CLM-2026-02369,HO-2024-469,PORTAL,CLAIMANT-7A112D,user-7a112d954b@anonymized.shieldpoint.local,+1-555-7A1-12D9,XXX-XX-7A11,ADDR-7A112D-ANON,7A112D954B,987.78,1000,50000,945.12,Small wind damage reported by CLAIMANT-7A112D.,2026-10-03,2026-10-04,ADJ-038,contractor_estimate.pdf|hydrology_report.pdf,homeowners,homeowners,wind,low,False,False,approve,0.0,2,3,7,low,homeowners,False,0.0
CLM-2026-00118,HE-2024-310,PORTAL,CLAIMANT-F8EC9B,user-f8ec9b71be@anonymized.shieldpoint.local,+1-555-F8E-C9B7,XXX-XX-F8EC,ADDR-F8EC9B-ANON,F8EC9B71BE,1785.95,1500,150000,1323.7,Noticeable physical therapy treatment claim for CLAIMANT-F8EC9B.,2025-02-11,2025-02-15,ADJ-044,treatment_plan.pdf|prior_authorization.pdf|medical_records.pdf,health,health,physical_therapy,medium,False,True,route_to_manual_review,0.0,3,14,23,medium,health,False,0.0
CLM-2026-04268,HO-2024-052,AS400,CLAIMANT-3D5813,user-3d581363cc@anonymized.shieldpoint.local,+1-555-3D5-8136,XXX-XX-3D58,ADDR-3D5813-ANON,3D581363CC,16383.47,1500,50000,2560.19,Significant smoke damage reported by CLAIMANT-3D5813.,2025-12-21,2025-12-21,ADJ-048,adjuster_inspection.pdf|hydrology_report.pdf|photos_smoke_damage.pdf|contractor_estimate.pdf,homeowners,homeowners,smoke,high,False,False,route_to_manual_review,0.0,2,9,24,high,homeowners,False,0.0
CLM-2026-00696,AU-2024-668,AS400,CLAIMANT-C4B9F2,user-c4b9f20635@anonymized.shieldpoint.local,+1-555-C4B-9F20,XXX-XX-C4B9,ADDR-C4B9F2-ANON,C4B9F20635,22742.7,500,300000,1927.74,Significant uninsured motorist incident reported by CLAIMANT-C4B9F2.,2025-08-01,2025-08-05,ADJ-048,medical_report.pdf|photos_vehicle_damage.pdf,auto,auto,uninsured_motorist,high,False,False,route_to_manual_review,0.0,1,9,17,high,auto,False,0.0
CLM-2026-00138,AU-2024-226,PORTAL,CLAIMANT-E9386A,user-e9386ab162@anonymized.shieldpoint.local,+1-555-E93-86AB,XXX-XX-E938,ADDR-E9386A-ANON,E9386AB162,12096.54,250,250000,1175.18,Major collision incident reported by CLAIMANT-E9386A.,2026-11-12,2026-11-12,ADJ-009,repair_estimate.pdf|medical_report.pdf,auto,auto,collision,high,False,False,approve,11846.54,1,9,24,high,auto,False,11846.54
CLM-2026-02345,AU-2024-174,AS400,CLAIMANT-7BAFB1,user-7bafb1925c@anonymized.shieldpoint.local,+1-555-7BA-FB19,XXX-XX-7BAF,ADDR-7BAFB1-ANON,7BAFB1925C,23182.44,500,150000,2273.7,Extensive wear and tear incident reported by CLAIMANT-7BAFB1. Note: peril typically excluded from standard policy.,2026-11-05,2026-11-07,ADJ-041,photos_vehicle_damage.pdf,auto,auto,wear_and_tear,catastrophic,False,False,deny,0.0,2,18,19,catastrophic,auto,False,0.0
CLM-2026-02101,HO-2024-574,PORTAL,CLAIMANT-D3E28F,user-d3e28f84e8@anonymized.shieldpoint.local,+1-555-D3E-28F8,XXX-XX-D3E2,ADDR-D3E28F-ANON,D3E28F84E8,4155.49,1000,100000,2447.27,Moderate vandalism damage reported by CLAIMANT-D3E28F.,2024-07-18,2024-07-22,ADJ-013,hydrology_report.pdf|photos_vandalism_damage.pdf|adjuster_inspection.pdf,homeowners,homeowners,vandalism,medium,False,False,approve,3155.49,2,5,12,medium,homeowners,False,3155.49
CLM-2026-02226,HO-2024-298,AS400,CLAIMANT-8BA493,user-8ba493a8d0@anonymized.shieldpoint.local,+1-555-8BA-493A,XXX-XX-8BA4,ADDR-8BA493-ANON,8BA493A8D0,492.78,250,150000,2570.09,Minor wear and tear damage reported by CLAIMANT-8BA493. Note: peril typically excluded from standard policy.,2025-01-02,2025-01-09,ADJ-021,contractor_estimate.pdf|hydrology_report.pdf,homeowners,homeowners,wear_and_tear,low,False,False,deny,0.0,2,3,3,low,homeowners,False,0.0
CLM-2026-02000,HO-2024-574,AS400,CLAIMANT-883578,user-883578cc12@anonymized.shieldpoint.local,+1-555-883-578C,XXX-XX-8835,ADDR-883578-ANON,883578CC12,684.71,2500,100000,1429.54,Slight vandalism damage reported by CLAIMANT-883578.,2026-05-24,2026-05-24,ADJ-004,adjuster_inspection.pdf,homeowners,homeowners,vandalism,low,False,False,approve,0.0,1,2,7,low,homeowners,False,0.0
CLM-2026-04266,HE-2024-780,AS400,CLAIMANT-624894,user-624894badd@anonymized.shieldpoint.local,+1-555-624-894B,XXX-XX-6248,ADDR-624894-ANON,624894BADD,642.29,2500,50000,2395.2,Minor cosmetic treatment claim for CLAIMANT-624894.,2025-11-24,2025-11-26,ADJ-017,treatment_plan.pdf|medical_records.pdf|itemized_bill.pdf,health,health,cosmetic,low,False,False,deny,0.0,2,3,4,low,health,False,0.0
CLM-2026-02071,AU-2024-037,AS400,CLAIMANT-2EB46A,user-2eb46aaad0@anonymized.shieldpoint.local,+1-555-2EB-46AA,XXX-XX-2EB4,ADDR-2EB46A-ANON,2EB46AAAD0,6079.96,1500,250000,1379.15,Noticeable intentional damage incident reported by CLAIMANT-2EB46A. Investigator flagged for possible misrepresentation.,2024-03-17,2024-03-22,ADJ-016,police_report.pdf|photos_vehicle_damage.pdf|medical_report.pdf,auto,auto,intentional_damage,medium,False,False,deny,0.0,3,5,7,medium,auto,False,0.0
CLM-2026-02240,HE-2024-830,AS400,CLAIMANT-2F1D0A,user-2f1d0a2be0@anonymized.shieldpoint.local,+1-555-2F1-D0A2,XXX-XX-2F1D,ADDR-2F1D0A-ANON,2F1D0A2BE0,258.55,250,150000,2961.51,Slight physical therapy treatment claim for CLAIMANT-2F1D0A.,2026-06-24,2026-06-29,ADJ-013,treatment_plan.pdf|itemized_bill.pdf|medical_records.pdf|prior_authorization.pdf,health,health,physical_therapy,low,False,False,approve,8.55,1,2,4,low,health,False,8.55
